view_history,rt,trial_type,trial_index,plugin_version,time_elapsed,subjectID,studyID,sessionID,overallBonusPoints,task,response,question_order,success,Matrix,S,T,R,P,GameType,choice,GivenAns,Player,PlayerType,CorrAns,confidence,ScoreNum,time_on_trial,stimulus
,862.0,html-keyboard-response,72,2.0.0,984809,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 21 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,73,2.0.0,986812,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":8}",0.0,8.0,10.0,5.0,SH,Red,coop,G.P.,opt_inv,def,8.0,0.0,2001.199999988079,
,663.0,html-keyboard-response,74,2.0.0,987476,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 21 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,75,2.0.0,989599,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":12}",3.0,12.0,10.0,5.0,PD,Red,coop,G.P.,opt_inv,coop,8.0,1.0,2121.699999988079,
,674.0,html-keyboard-response,76,2.0.0,990274,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 22 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,28547.0,survey-html-form,77,2.1.0,1018822,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,strategyPrediction,"{""strategyPrediction"":""They had a similar strategy to maximize their output but it was a bit harder to follow. ""}",,,,,,,,,,,,,,,,,
"[{""page_index"":0,""viewing_time"":1720}]",1721.0,instructions,78,2.1.0,1020543,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,79,2.0.0,1023441,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":8}",7.0,8.0,10.0,5.0,HG,Blue,def,F.A.,pess_nat,coop,8.0,0.0,2897.100000023842,
,1741.0,html-keyboard-response,80,2.0.0,1025183,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 22 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,81,2.0.0,1035025,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":5}",0.0,5.0,10.0,5.0,SH,Red,coop,F.A.,pess_nat,def,6.0,0.0,9840.100000023842,
