view_history,rt,trial_type,trial_index,plugin_version,time_elapsed,subjectID,studyID,sessionID,overallBonusPoints,task,response,question_order,success,Matrix,S,T,R,P,GameType,choice,GivenAns,Player,PlayerType,CorrAns,confidence,ScoreNum,time_on_trial,stimulus
,613.0,html-keyboard-response,52,2.0.0,492733,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,53,2.0.0,497677,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":12}",10.0,12.0,10.0,5.0,SG,Blue,coop,D.T.,pess_inv,def,5.0,0.0,4942.600000008941,
,633.0,html-keyboard-response,54,2.0.0,498311,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,55,2.0.0,502683,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":8}",0.0,8.0,10.0,5.0,SH,Purple,def,D.T.,pess_inv,coop,6.0,0.0,4370.199999988079,
,770.0,html-keyboard-response,56,2.0.0,503454,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,57,2.0.0,510241,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":5}",10.0,5.0,10.0,5.0,HG,Blue,coop,D.T.,pess_inv,def,6.0,0.0,6785.300000011921,
,632.0,html-keyboard-response,58,2.0.0,510874,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,59,2.0.0,523698,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":5}",3.0,5.0,10.0,5.0,SH,Blue,coop,D.T.,pess_inv,coop,4.0,1.0,12823.20000000298,
,641.0,html-keyboard-response,60,2.0.0,524339,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 10 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,61,2.0.0,530586,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":5}",7.0,5.0,10.0,5.0,HG,Blue,coop,D.T.,pess_inv,def,4.0,0.0,6244.9000000059605,
,565.0,html-keyboard-response,62,2.0.0,531152,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 10 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,63,2.0.0,538344,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":15}",0.0,15.0,10.0,5.0,PD,Blue,coop,D.T.,pess_inv,coop,5.0,1.0,7192.0999999940395,
,597.0,html-keyboard-response,64,2.0.0,538943,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 11 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,65,2.0.0,544861,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":8}",3.0,8.0,10.0,5.0,SH,Purple,def,D.T.,pess_inv,coop,5.0,0.0,5917.0,
,503.0,html-keyboard-response,66,2.0.0,545366,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 11 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,67,2.0.0,552681,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":8}",10.0,8.0,10.0,5.0,HG,Purple,def,D.T.,pess_inv,def,5.0,1.0,7314.199999988079,
,735.0,html-keyboard-response,68,2.0.0,553418,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 12 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,69,2.0.0,562816,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":12}",3.0,12.0,10.0,5.0,PD,Blue,coop,D.T.,pess_inv,coop,5.0,1.0,9396.60000000894,
,517.0,html-keyboard-response,70,2.0.0,563335,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 13 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,71,2.0.0,574332,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":8}",7.0,8.0,10.0,5.0,HG,Blue,coop,D.T.,pess_inv,def,5.0,0.0,10995.5,
,611.0,html-keyboard-response,72,2.0.0,574944,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 13 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,73,2.0.0,583324,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":15}",10.0,15.0,10.0,5.0,SG,Blue,coop,D.T.,pess_inv,def,5.0,0.0,8377.90000000596,
,949.0,html-keyboard-response,74,2.0.0,584274,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 13 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,75,2.0.0,593965,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":12}",0.0,12.0,10.0,5.0,PD,Purple,def,D.T.,pess_inv,coop,5.0,0.0,9690.29999999702,
,570.0,html-keyboard-response,76,2.0.0,594537,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 13 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,46086.0,survey-html-form,77,2.1.0,640624,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,strategyPrediction,"{""strategyPrediction"":""I'm honestly not sure. It seemed like maximizing the other's person's total was their goal, but I kept guessing wrong, so in the end, I just ended up confused about what they were doing.""}",,,,,,,,,,,,,,,,,
"[{""page_index"":0,""viewing_time"":1533}]",1533.0,instructions,78,2.1.0,642159,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,79,2.0.0,653411,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":12}",7.0,12.0,10.0,5.0,SG,Red,coop,E.B.,pess_nat,coop,5.0,1.0,11250.0,
,621.0,html-keyboard-response,80,2.0.0,654033,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 14 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,81,2.0.0,668291,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":12}",0.0,12.0,10.0,5.0,PD,Red,coop,E.B.,pess_nat,def,5.0,0.0,14256.20000000298,
,819.0,html-keyboard-response,82,2.0.0,669111,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 14 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,83,2.0.0,674438,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":12}",10.0,12.0,10.0,5.0,SG,Purple,def,E.B.,pess_nat,coop,5.0,0.0,5326.29999999702,
,499.0,html-keyboard-response,84,2.0.0,674939,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 14 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,85,2.0.0,681168,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":5}",0.0,5.0,10.0,5.0,SH,Purple,def,E.B.,pess_nat,def,5.0,1.0,6227.4000000059605,
,704.0,html-keyboard-response,86,2.0.0,681873,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 15 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
